GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
2132        11   44082099   44276980    669      59  410520       2.0068     0.022385
60529       11   44272278   44366735    425      73  410520      0.33303      0.36955
3732        11   44552141   44651339    477      77  410520       1.3165     0.093999
90139       11   44713731   44963978   1157     129  410520      0.48141      0.31511
9537        11   44897454   45007919    475      87  410520     0.043233      0.48276
56981       11   45080564   45266675    619      73  410520      0.89517      0.18535
101060179   11   45199027   45246295    159      31  410520      0.92246      0.17814
57586       11   45251853   45342884    359      35  410520       3.6057   0.00015567
8534        11   45659239   45722206    286      37  410520     -0.10239      0.54078
55343       11   45790623   45844568    239      44  410520      0.34187      0.36623
1408        11   45833669   45914799    273      33  410520       1.6549     0.048977
9479        11   45872047   45938016    185      48  410520       1.9536     0.025377
120071      11   45908172   45960647    152      44  410520       1.3013     0.096578
143678      11   45918085   45963833    116      33  410520       1.3869     0.082731
9409        11   45921220   45974674    132      35  410520       1.4084     0.079512
51317       11   45940870   46177985    627      56  410520       2.7344    0.0031245
90993       11   46264189   46352972    244      59  410520       3.9011   4.7881e-05
8525        11   46319455   46412104    257      45  410520       3.1539   0.00080563
4192        11   46367334   46415387    117      36  410520        2.829    0.0023345
1132        11   46395335   46448122    108      46  410520        2.712    0.0033441
55626       11   46407962   46650619    490      64  410520       3.2167   0.00064846
9776        11   46603826   46707569    214      49  410520        3.409   0.00032599
283254      11   46614856   46673933    119      34  410520       3.2032   0.00067949
79797       11   46687317   46737466    135      37  410520       3.3792   0.00036355
392         11   46688625   46757215    195      39  410520       3.6592   0.00012651
2147        11   46705743   46771056    193      38  410520       3.6367   0.00013808
9793        11   46755084   46902859    358      41  410520       3.1855   0.00072254
4038        11   46868268   46975173    238      38  410520       2.9937    0.0013783
79096       11   46923240   47195932    559      40  410520       1.7747     0.037974
84364       11   47175849   47234054    161      33  410520       1.1281      0.12964
29763       11   47189073   47243010    127      25  410520       1.2386      0.10775
1643        11   47201493   47270769    205      32  410520       3.5617   0.00018424
10062       11   47234851   47300584    216      29  410520       4.1024   2.0443e-05
53          11   47250853   47305457    197      29  410520       4.0932   2.1272e-05
8567        11   47255927   47361582    345      32  410520       4.5188   3.1096e-06
4607        11   47342957   47409253    251      43  410520       3.7102   0.00010356
6688        11   47366409   47435127    277      26  410520       2.5093    0.0060483
91252       11   47393683   47448051    201      31  410520       2.5479    0.0054186
5702        11   47430320   47483024    196      29  410520       2.7851    0.0026758
5913        11   47449308   47505730    189      30  410520       2.8768    0.0020089
10658       11   47477489   47609792    377      30  410520       2.8636    0.0020945
114971      11   47551888   47605013    164      29  410520       3.3008   0.00048198
4722        11   47565562   47616115    157      27  410520       3.1884   0.00071532
399888      11   47573230   47620746    132      23  410520       2.9327    0.0016801
55709       11   47583749   47635567    145      30  410520       3.5937   0.00016302
114900      11   47601216   47650961    150      30  410520       3.3281   0.00043721
23788       11   47628858   47699206    219      31  410520       2.9229    0.0017337
79841       11   47671143   47771928    336      28  410520       2.8788    0.0019957
23360       11   47728055   47824012    365      30  410520       2.7428    0.0030463
23279       11   47789670   47905057    405      31  410520       2.8217    0.0023887
5795        11   47967101   48202394    660      43  410520       2.2654     0.011743
119765      11   48203362   48249291    199      24  410520       1.5818     0.056849
119764      11   48231656   48277567    191      21  410520       1.6987     0.044684
390113      11   48250413   48296330    201      20  410520       1.3698     0.085373
256148      11   48292775   48338704    196      19  410520       1.3799      0.08381
256144      11   48311493   48357482    154      19  410520       1.8053     0.035515
403253      11   48475345   48521274    184      26  410520       2.0237     0.021499
283116      11   49018152   49069529    185      19  410520       1.6998     0.044585
646754      11   49065266   49115664    213      21  410520       2.0086     0.022289
2346        11   49158187   49265222    437      26  410520       2.2394     0.012564
101060256   11   49846567   49906588    304      19  410520       1.1723      0.12054
283092      11   49938943   49984971    209      26  410520       0.8904      0.18663
283093      11   49993009   50039071    181      22  410520       1.0876       0.1384
